iteration,model,algorithm,design_distribution,active_components,mean_reward_chf,std_reward_chf,mean_cost_chf,mean_pv_capacity_kwp,mean_battery_capacity_kwh,mode_pv_capacity_kwp,mode_battery_capacity_kwh,max_power_balance_error_kw,validation_mean_reward_chf,validation_mean_cost_chf,validation_max_power_balance_error_kw,design_loss,design_entropy,design_entropy_weight,actor_loss,critic_loss
410,ddpg_lognormal,ddpg,lognormal,3,-99.36654591275709,7.917657655256074,99.36654591275709,3.3715293407440186,1.6062208414077759,0.44858044385910034,0.39271944761276245,8.881784197001252e-16,-107.87502815532146,107.87502815532146,1.3322676295501878e-15,-359.14129638671875,3.663137435913086,0.0,18.87632060157401,4.655507941320096
411,ddpg_lognormal,ddpg,lognormal,3,-100.54015467956481,10.221793790715928,100.54015467956481,3.217616319656372,1.8087835311889648,0.44863754510879517,0.3923060894012451,8.881784197001252e-16,-101.84297388984407,101.84297388984407,4.440892098500626e-16,-362.6158752441406,3.7098445892333984,0.0,18.87388084296669,4.525196186388799
412,ddpg_lognormal,ddpg,lognormal,3,-105.97046511079921,9.885980295527638,105.97046511079921,2.1656534671783447,2.1221156120300293,0.44886836409568787,0.3918849229812622,1.1102230246251565e-15,-100.87909175902612,100.87909175902612,8.881784197001252e-16,-365.29229736328125,3.427273988723755,0.0,18.972949068638542,6.279472328356601
413,ddpg_lognormal,ddpg,lognormal,3,-104.64626616342511,6.233357104974759,104.64626616342511,1.8359403610229492,2.081389904022217,0.4491916298866272,0.3914415240287781,1.3322676295501878e-15,-101.5374195479588,101.5374195479588,4.440892098500626e-16,-351.1595153808594,3.362189292907715,0.0,18.748320031556347,5.972307041708735
414,ddpg_lognormal,ddpg,lognormal,3,-102.83093582171097,9.458718231929055,102.83093582171097,3.311351776123047,1.6271597146987915,0.4494037628173828,0.3909973204135895,1.7763568394002505e-15,-120.40778669425472,120.40778669425472,2.886579864025407e-15,-370.48809814453125,3.50555157661438,0.0,19.232080823963596,3.780973557127817
415,ddpg_lognormal,ddpg,lognormal,3,-100.01011891253071,7.768101891594233,100.01011891253071,2.620555877685547,1.670170783996582,0.4494197368621826,0.390727162361145,8.881784197001252e-16,-102.85350958951236,102.85350958951236,8.881784197001252e-16,-342.97125244140625,3.4503865242004395,0.0,19.506384141033603,3.6986363053964895
416,ddpg_lognormal,ddpg,lognormal,3,-104.37173913338123,8.343938871919956,104.37173913338123,2.7689571380615234,2.0002338886260986,0.44931045174598694,0.3905547857284546,8.881784197001252e-16,-102.38512485786651,102.38512485786651,1.7763568394002505e-15,-377.11102294921875,3.6089653968811035,0.0,19.508541356240002,3.788201875829448
417,ddpg_lognormal,ddpg,lognormal,3,-100.46609106566525,8.679012385524713,100.46609106566525,3.0174055099487305,1.7333900928497314,0.44951069355010986,0.39037105441093445,1.7763568394002505e-15,-98.71765647449139,98.71765647449139,8.881784197001252e-16,-365.997314453125,3.6444594860076904,0.0,19.243658669115533,3.6561095852271785
418,ddpg_lognormal,ddpg,lognormal,3,-101.75326250965821,9.225592027819356,101.75326250965821,3.513498306274414,1.9151698350906372,0.44956284761428833,0.3901919722557068,2.220446049250313e-15,-105.32530565739171,105.32530565739171,1.1102230246251565e-15,-387.00714111328125,3.74855637550354,0.0,18.899920208645717,3.5805935110298117
419,ddpg_lognormal,ddpg,lognormal,3,-101.48239359061711,10.995923834731999,101.48239359061711,2.92584228515625,1.6583149433135986,0.44957447052001953,0.3901848793029785,1.3322676295501878e-15,-99.33740663492614,99.33740663492614,1.3322676295501878e-15,-362.4967041015625,3.600180149078369,0.0,19.140385576656886,3.710722069034264
420,ddpg_lognormal,ddpg,lognormal,3,-103.46748284532765,9.99381000570241,103.46748284532765,2.9960274696350098,2.6054062843322754,0.4495662450790405,0.3902270197868347,8.881784197001252e-16,-101.75842978683508,101.75842978683508,1.3322676295501878e-15,-419.213134765625,4.036980152130127,0.0,19.180404084069387,3.928608611880225
421,ddpg_lognormal,ddpg,lognormal,3,-99.59568445218969,8.92466758467805,99.59568445218969,3.0165648460388184,1.198021650314331,0.4496671259403229,0.39030638337135315,8.881784197001252e-16,-104.65005911203372,104.65005911203372,8.881784197001252e-16,-328.4877014160156,3.299248695373535,0.0,19.385756458377557,5.152783898337345
422,ddpg_lognormal,ddpg,lognormal,3,-108.49070738547343,13.133683021218419,108.49070738547343,2.528277635574341,2.942380905151367,0.44984087347984314,0.39037004113197327,2.220446049250313e-15,-110.60558912632871,110.60558912632871,2.6645352591003757e-15,-444.6243896484375,4.006770133972168,0.0,19.403523173360597,4.490309947757938
423,ddpg_lognormal,ddpg,lognormal,3,-103.43234891152476,9.763802751542217,103.43234891152476,2.4014225006103516,1.3011879920959473,0.45001479983329773,0.39030444622039795,8.881784197001252e-16,-100.13579927738782,100.13579927738782,8.881784197001252e-16,-310.20074462890625,3.052398204803467,0.0,19.67341857598651,4.434874234876284
424,ddpg_lognormal,ddpg,lognormal,3,-101.73609076498683,8.46765067045599,101.73609076498683,2.5700340270996094,1.6862456798553467,0.44999438524246216,0.39019274711608887,8.881784197001252e-16,-104.82551801124998,104.82551801124998,1.9984014443252818e-15,-339.51849365234375,3.375307559967041,0.0,20.099175782430738,4.154283268199791
425,ddpg_lognormal,ddpg,lognormal,3,-103.315915863009,7.4516132544209,103.315915863009,2.8981313705444336,1.836846113204956,0.45001092553138733,0.3900156021118164,8.881784197001252e-16,-108.4622757217632,108.4622757217632,2.6645352591003757e-15,-368.8688049316406,3.6115355491638184,0.0,20.33700384412493,4.418370109040379
426,ddpg_lognormal,ddpg,lognormal,3,-103.62933716020245,10.061402516487481,103.62933716020245,2.796680212020874,1.7602603435516357,0.45018458366394043,0.38977134227752686,8.881784197001252e-16,-105.11770347121328,105.11770347121328,8.881784197001252e-16,-364.27532958984375,3.5732550621032715,0.0,20.497005411202,4.321810414427005
427,ddpg_lognormal,ddpg,lognormal,3,-108.42248586396289,24.161563094405615,108.42248586396289,5.065096855163574,1.8850610256195068,0.45035073161125183,0.3894995450973511,3.552713678800501e-15,-105.12920558316156,105.12920558316156,1.5543122344752192e-15,-470.219970703125,4.071775436401367,0.0,20.75415322645789,4.134761544121872
428,ddpg_lognormal,ddpg,lognormal,3,-110.4975707246993,33.91457943667352,110.4975707246993,2.782414436340332,1.9652905464172363,0.45033490657806396,0.3892422914505005,1.7763568394002505e-15,-105.48665744303509,105.48665744303509,8.881784197001252e-16,-408.17425537109375,3.4915733337402344,0.0,20.73924302664541,3.8818416965216223
429,ddpg_lognormal,ddpg,lognormal,3,-103.92959576743438,9.23562439350566,103.92959576743438,2.886451482772827,1.8654398918151855,0.4503593444824219,0.3891429007053375,8.881784197001252e-16,-103.1870210593164,103.1870210593164,1.3322676295501878e-15,-377.64776611328125,3.6566004753112793,0.0,20.634779571777297,3.8384041869680265
430,ddpg_lognormal,ddpg,lognormal,3,-104.65884057201961,8.703454491141384,104.65884057201961,4.0300397872924805,2.215686321258545,0.4502985179424286,0.38898664712905884,1.7763568394002505e-15,-102.99035430743876,102.99035430743876,2.220446049250313e-15,-422.2874755859375,4.001680374145508,0.0,20.758596266664206,3.6497945815346955
431,ddpg_lognormal,ddpg,lognormal,3,-102.90795026425181,8.016065489057727,102.90795026425181,2.1030173301696777,1.9426524639129639,0.45018595457077026,0.38880401849746704,1.3322676295501878e-15,-105.40202109285518,105.40202109285518,1.3322676295501878e-15,-341.59136962890625,3.3262619972229004,0.0,21.090641661059287,3.504904175210478
432,ddpg_lognormal,ddpg,lognormal,3,-102.7001387435582,9.753487412785171,102.7001387435582,2.396497964859009,1.8998193740844727,0.4499027132987976,0.38865622878074646,1.7763568394002505e-15,-104.15270807293714,104.15270807293714,8.881784197001252e-16,-354.5106201171875,3.4556074142456055,0.0,21.14592702473913,3.484647985492345
433,ddpg_lognormal,ddpg,lognormal,3,-106.86647902764983,14.815712134082752,106.86647902764983,3.1818771362304688,2.2988805770874023,0.44976896047592163,0.38844263553619385,2.220446049250313e-15,-101.27223563921166,101.27223563921166,1.3322676295501878e-15,-422.8392333984375,3.860529899597168,0.0,21.221725252057823,3.4234222344433265
434,ddpg_lognormal,ddpg,lognormal,3,-106.36205597010147,23.62852443599094,106.36205597010147,5.087219715118408,2.055286407470703,0.449657678604126,0.38821783661842346,3.9968028886505635e-15,-104.15590817908388,104.15590817908388,2.220446049250313e-15,-470.033447265625,4.0055952072143555,0.0,21.510602840000672,3.3909283288410816
435,ddpg_lognormal,ddpg,lognormal,3,-100.78153028236432,9.196541807041193,100.78153028236432,2.940328598022461,2.3979368209838867,0.4494968056678772,0.38798797130584717,1.3322676295501878e-15,-99.1514096051472,99.1514096051472,1.3322676295501878e-15,-397.3359375,3.9385409355163574,0.0,22.15871450163069,3.5993174311117313
436,ddpg_lognormal,ddpg,lognormal,3,-102.02963569051064,5.8002865452765535,102.02963569051064,1.5922980308532715,1.7396070957183838,0.44934868812561035,0.3876723647117615,8.881784197001252e-16,-106.85748387258631,106.85748387258631,2.220446049250313e-15,-308.2828674316406,3.0085885524749756,0.0,22.40929590094657,3.728479145782157
437,ddpg_lognormal,ddpg,lognormal,3,-102.33688474792609,12.344965926102756,102.33688474792609,3.0014829635620117,1.4730170965194702,0.449077308177948,0.3872716426849365,1.3322676295501878e-15,-106.39985639937595,106.39985639937595,3.1086244689504383e-15,-339.27435302734375,3.2837555408477783,0.0,21.911151609250474,3.8369877006237703
438,ddpg_lognormal,ddpg,lognormal,3,-101.70276678221985,8.922391606137012,101.70276678221985,2.1823043823242188,1.2036981582641602,0.4486796259880066,0.3869149386882782,8.881784197001252e-16,-101.63666958387853,101.63666958387853,8.881784197001252e-16,-287.3342590332031,2.8794777393341064,0.0,21.321988582611084,3.5104930866121626
439,ddpg_lognormal,ddpg,lognormal,3,-104.14455064359046,20.61455662304051,104.14455064359046,2.7111759185791016,2.1623220443725586,0.44818824529647827,0.38666632771492004,2.6645352591003757e-15,-104.91735053390467,104.91735053390467,1.3322676295501878e-15,-389.0555725097656,3.5620522499084473,0.0,21.374261080154355,3.433868961741349
440,ddpg_lognormal,ddpg,lognormal,3,-100.52037861267017,9.346740422891441,100.52037861267017,3.5224108695983887,1.5347379446029663,0.4476853907108307,0.38633498549461365,8.881784197001252e-16,-110.15994591807626,110.15994591807626,2.6645352591003757e-15,-361.8894348144531,3.6402978897094727,0.0,21.290505154501826,3.4790435552408567
441,ddpg_lognormal,ddpg,lognormal,3,-105.96384751751215,9.687095486879977,105.96384751751215,3.0445470809936523,2.2006592750549316,0.44726046919822693,0.38604801893234253,2.220446049250313e-15,-106.06563934401498,106.06563934401498,1.7763568394002505e-15,-413.7689514160156,3.8688578605651855,0.0,21.344332912493318,3.43087201039972
442,ddpg_lognormal,ddpg,lognormal,3,-105.39602822550114,7.194512912900601,105.39602822550114,2.7542147636413574,2.088104248046875,0.4466540515422821,0.3857663571834564,1.3322676295501878e-15,-109.78171974518915,109.78171974518915,1.7763568394002505e-15,-381.389404296875,3.6088738441467285,0.0,21.403331537686643,3.3822799208795744
443,ddpg_lognormal,ddpg,lognormal,3,-102.27660910098926,7.704006252342515,102.27660910098926,3.3086321353912354,2.55185866355896,0.4461067020893097,0.3854592740535736,1.1102230246251565e-15,-105.41404007552856,105.41404007552856,1.7763568394002505e-15,-402.04974365234375,3.9094314575195312,0.0,21.736014324994315,3.390466511216281
444,ddpg_lognormal,ddpg,lognormal,3,-106.35504730560604,15.891762237786699,106.35504730560604,5.054447174072266,2.4261608123779297,0.44573089480400085,0.38524338603019714,3.552713678800501e-15,-104.19630494791004,104.19630494791004,1.3322676295501878e-15,-488.8539123535156,4.413189888000488,0.0,22.064451901330834,3.4077954282873266
445,ddpg_lognormal,ddpg,lognormal,3,-101.51245722118341,8.711612558726662,101.51245722118341,3.0934884548187256,2.218970775604248,0.4454863965511322,0.3849491477012634,8.881784197001252e-16,-99.80492595402211,99.80492595402211,8.881784197001252e-16,-394.1393737792969,3.901259422302246,0.0,22.322218336874535,3.4321008143126077
446,ddpg_lognormal,ddpg,lognormal,3,-101.7001223051637,7.874353426031757,101.7001223051637,3.0996365547180176,1.8976874351501465,0.4450998604297638,0.3845990002155304,2.220446049250313e-15,-104.85012296342818,104.85012296342818,2.220446049250313e-15,-368.25396728515625,3.617997169494629,0.0,22.415406567000208,3.516188075771511
447,ddpg_lognormal,ddpg,lognormal,3,-105.55785538112713,8.994316507288483,105.55785538112713,3.1027774810791016,1.6591386795043945,0.4446655809879303,0.3843238055706024,8.881784197001252e-16,-101.55729600605947,101.55729600605947,8.881784197001252e-16,-365.390869140625,3.4570870399475098,0.0,22.19360827228853,3.55217422263342
448,ddpg_lognormal,ddpg,lognormal,3,-101.2797109455812,9.323714075824418,101.2797109455812,2.584014892578125,1.4881820678710938,0.4444766342639923,0.3840283751487732,8.881784197001252e-16,-101.40327322780519,101.40327322780519,1.3322676295501878e-15,-328.18267822265625,3.250988245010376,0.0,21.879461775932995,3.441185234768671
449,ddpg_lognormal,ddpg,lognormal,3,-103.22796960046011,8.56254311205432,103.22796960046011,3.0373919010162354,1.6635868549346924,0.4443892240524292,0.38395246863365173,8.881784197001252e-16,-103.20954643405675,103.20954643405675,2.220446049250313e-15,-367.3358154296875,3.5414679050445557,0.0,21.481420272517774,3.4077762300813834
450,ddpg_lognormal,ddpg,lognormal,3,-102.06742527012909,8.599858942779266,102.06742527012909,2.717951774597168,1.7608020305633545,0.4442143440246582,0.3837803304195404,8.881784197001252e-16,-102.00558385664245,102.00558385664245,1.3322676295501878e-15,-350.7811584472656,3.4661612510681152,0.0,21.168768770283176,3.345982469318967
451,ddpg_lognormal,ddpg,lognormal,3,-103.2908019406664,12.546695367500858,103.2908019406664,3.1915290355682373,1.3702161312103271,0.4442134499549866,0.3835645914077759,2.6645352591003757e-15,-101.45233449163186,101.45233449163186,2.6645352591003757e-15,-350.7615661621094,3.3382813930511475,0.0,21.23644934772026,3.35911789452768
452,ddpg_lognormal,ddpg,lognormal,3,-101.50092575083616,9.3847338270765,101.50092575083616,3.0336947441101074,1.270007610321045,0.444099098443985,0.3834391236305237,8.881784197001252e-16,-104.51922647009309,104.51922647009309,2.4424906541753444e-15,-337.6231994628906,3.364438533782959,0.0,21.282291167548724,3.2718222180736207
453,ddpg_lognormal,ddpg,lognormal,3,-102.98018441684334,18.220035738953573,102.98018441684334,2.454516887664795,3.779263496398926,0.44402965903282166,0.38347771763801575,1.3322676295501878e-15,-97.8952110326336,97.8952110326336,1.3322676295501878e-15,-417.2596435546875,3.7477054595947266,0.0,20.75001176801466,3.394806284102655
454,ddpg_lognormal,ddpg,lognormal,3,-103.05618525721383,8.045584302155543,103.05618525721383,2.6887760162353516,2.194256067276001,0.44388386607170105,0.3834351599216461,8.881784197001252e-16,-102.91790263492612,102.91790263492612,8.881784197001252e-16,-381.80645751953125,3.709681987762451,0.0,20.08957287349871,4.4472914682036
455,ddpg_lognormal,ddpg,lognormal,3,-99.77821254892567,5.545458469834115,99.77821254892567,3.3622403144836426,1.5432740449905396,0.4436545968055725,0.3835271894931793,8.881784197001252e-16,-104.69469262408873,104.69469262408873,2.220446049250313e-15,-363.9543151855469,3.667241334915161,0.0,20.09140647522041,3.884901124740108
456,ddpg_lognormal,ddpg,lognormal,3,-102.88809417380887,7.763934054289644,102.88809417380887,2.031785249710083,1.620863676071167,0.4434012174606323,0.3836013674736023,8.881784197001252e-16,-103.75397446309415,103.75397446309415,8.881784197001252e-16,-324.01837158203125,3.1507647037506104,0.0,20.253815765536967,3.7043160755253797
457,ddpg_lognormal,ddpg,lognormal,3,-101.70076379078513,8.268547023244565,101.70076379078513,2.8783438205718994,1.931300163269043,0.44320228695869446,0.3837733268737793,1.5543122344752192e-15,-103.48450577491765,103.48450577491765,8.881784197001252e-16,-369.2491149902344,3.622302532196045,0.0,20.14148382345835,3.728338353712821
458,ddpg_lognormal,ddpg,lognormal,3,-100.09586717393644,8.730500938760391,100.09586717393644,2.917128086090088,1.234360933303833,0.4431307315826416,0.3840014934539795,8.881784197001252e-16,-100.93434188146688,100.93434188146688,1.3322676295501878e-15,-326.1181335449219,3.3118278980255127,0.0,20.10060576562371,3.888696004836155
459,ddpg_lognormal,ddpg,lognormal,3,-101.46690390883175,12.812771212032992,101.46690390883175,2.6990699768066406,1.9691572189331055,0.4429084360599518,0.38419726490974426,1.3322676295501878e-15,-101.830503240654,101.830503240654,8.881784197001252e-16,-352.7252197265625,3.398601531982422,0.0,20.287482738672267,4.127426375634968
460,ddpg_lognormal,ddpg,lognormal,3,-104.96001951686924,10.982743832547264,104.96001951686924,3.6692867279052734,2.2047080993652344,0.44280123710632324,0.38433709740638733,1.7763568394002505e-15,-102.70341727864437,102.70341727864437,3.1086244689504383e-15,-424.15924072265625,3.9543681144714355,0.0,20.240162435564258,3.972081106655034
461,ddpg_lognormal,ddpg,lognormal,3,-100.20647208182082,8.057243185692316,100.20647208182082,2.6468443870544434,1.5691492557525635,0.4427073299884796,0.3843858242034912,8.881784197001252e-16,-101.6283426480079,101.6283426480079,2.4424906541753444e-15,-327.3987731933594,3.2970669269561768,0.0,20.097562267134585,4.498127079485649
462,ddpg_lognormal,ddpg,lognormal,3,-103.75395285440331,15.267777392759195,103.75395285440331,3.405465602874756,2.025628089904785,0.44279277324676514,0.38443803787231445,1.7763568394002505e-15,-100.75697592762722,100.75697592762722,1.3322676295501878e-15,-395.7315673828125,3.7213706970214844,0.0,20.004604350598086,4.379190367324988
463,ddpg_lognormal,ddpg,lognormal,3,-105.37794185289309,11.385903006830535,105.37794185289309,2.7593698501586914,1.9651618003845215,0.4430326223373413,0.3846781253814697,1.3322676295501878e-15,-101.71203398275908,101.71203398275908,2.220446049250313e-15,-385.0142822265625,3.681878089904785,0.0,20.286411679216798,4.364054928821999
464,ddpg_lognormal,ddpg,lognormal,3,-100.78548386269622,9.734904676427993,100.78548386269622,3.790937900543213,1.8257561922073364,0.4432896673679352,0.38497689366340637,8.881784197001252e-16,-101.28374173637721,101.28374173637721,8.881784197001252e-16,-388.4256286621094,3.8478848934173584,0.0,20.201710785251286,4.657232187178341
465,ddpg_lognormal,ddpg,lognormal,3,-101.51046624538975,8.868894025845064,101.51046624538975,2.287688970565796,2.0760743618011475,0.44335007667541504,0.3851877450942993,8.881784197001252e-16,-106.22227537192849,106.22227537192849,8.881784197001252e-16,-347.9476318359375,3.4359843730926514,0.0,19.996489385054225,3.961620425428486
466,ddpg_lognormal,ddpg,lognormal,3,-102.44518892701086,9.545079239800383,102.44518892701086,3.6146998405456543,2.069760799407959,0.44360050559043884,0.3853277564048767,8.881784197001252e-16,-105.57819272629732,105.57819272629732,1.3322676295501878e-15,-412.5882568359375,4.052616596221924,0.0,19.77236791753343,4.115825914023887
467,ddpg_lognormal,ddpg,lognormal,3,-101.17461415703373,9.911406658778276,101.17461415703373,2.9136362075805664,2.5292301177978516,0.4439171850681305,0.38547685742378235,8.881784197001252e-16,-106.21057291158209,106.21057291158209,1.7763568394002505e-15,-408.32940673828125,4.069057464599609,0.0,19.651856240594668,4.07985505363017
468,ddpg_lognormal,ddpg,lognormal,3,-105.39313298644421,13.907521278418072,105.39313298644421,2.3345909118652344,2.208627939224243,0.44418027997016907,0.38572511076927185,2.220446049250313e-15,-104.19192143168372,104.19192143168372,1.7763568394002505e-15,-380.060791015625,3.5120790004730225,0.0,19.931551349127574,4.580703992557357
469,ddpg_lognormal,ddpg,lognormal,3,-102.24834205436464,8.096622746111555,102.24834205436464,2.70115065574646,1.672148585319519,0.44457072019577026,0.38599416613578796,8.881784197001252e-16,-106.67325858326691,106.67325858326691,2.220446049250313e-15,-356.36102294921875,3.474198818206787,0.0,20.38295926898718,4.279542527383282
470,ddpg_lognormal,ddpg,lognormal,3,-102.41542412059316,12.824437707880906,102.41542412059316,4.116555213928223,1.7719619274139404,0.44491636753082275,0.38627558946609497,2.220446049250313e-15,-101.65111041982715,101.65111041982715,1.3322676295501878e-15,-408.3089904785156,3.823333740234375,0.0,20.42350645487507,4.663015856662588
471,ddpg_lognormal,ddpg,lognormal,3,-103.88713428845003,12.458985284705795,103.88713428845003,3.054070234298706,1.916090965270996,0.4452408254146576,0.3865070939064026,8.881784197001252e-16,-103.61681713142056,103.61681713142056,2.220446049250313e-15,-385.67498779296875,3.6639904975891113,0.0,20.183817075654154,4.946218331588344
472,ddpg_lognormal,ddpg,lognormal,3,-102.55941005521223,8.789992269367234,102.55941005521223,2.5153579711914062,1.4392833709716797,0.4456888437271118,0.38663622736930847,8.881784197001252e-16,-107.62495756113015,107.62495756113015,2.6645352591003757e-15,-325.6000671386719,3.195988655090332,0.0,20.495244182646275,4.30084637614588
473,ddpg_lognormal,ddpg,lognormal,3,-100.00944715122017,10.982372947894715,100.00944715122017,3.685269832611084,2.2485318183898926,0.4459930658340454,0.3866696357727051,8.881784197001252e-16,-105.8761759615243,105.8761759615243,2.220446049250313e-15,-405.677978515625,4.027473449707031,0.0,21.055735807688464,3.473445959677476
474,ddpg_lognormal,ddpg,lognormal,3,-101.51682031399012,12.328904322664267,101.51682031399012,3.6611714363098145,1.9616127014160156,0.4462907016277313,0.3865618109703064,1.1102230246251565e-15,-100.17589956533072,100.17589956533072,8.881784197001252e-16,-397.16705322265625,3.904682159423828,0.0,21.00590759551241,3.4310959531770395
475,ddpg_lognormal,ddpg,lognormal,3,-101.26163348734067,10.809735536535994,101.26163348734067,4.335333824157715,2.3717117309570312,0.44662028551101685,0.3864859938621521,2.220446049250313e-15,-100.39913785442701,100.39913785442701,1.1102230246251565e-15,-446.23138427734375,4.304876327514648,0.0,20.813611407719907,3.385051520330654
476,ddpg_lognormal,ddpg,lognormal,3,-101.93037421143143,11.190245862010174,101.93037421143143,2.4854695796966553,2.3681275844573975,0.44687750935554504,0.38645440340042114,1.3322676295501878e-15,-101.0333207843755,101.0333207843755,1.3322676295501878e-15,-359.468994140625,3.54740571975708,0.0,20.586189178838616,3.2301959707401693
477,ddpg_lognormal,ddpg,lognormal,3,-104.75117762644233,11.025535348447578,104.75117762644233,2.4809858798980713,2.2169575691223145,0.44707024097442627,0.38639867305755615,8.881784197001252e-16,-105.75033029482717,105.75033029482717,1.7763568394002505e-15,-376.00238037109375,3.588624954223633,0.0,20.360521565590584,3.143995057569728
478,ddpg_lognormal,ddpg,lognormal,3,-103.05579542337799,15.252569489650991,103.05579542337799,4.048408031463623,1.643962025642395,0.4472917318344116,0.38630321621894836,2.220446049250313e-15,-102.10722586215336,102.10722586215336,1.3322676295501878e-15,-393.7711181640625,3.6618552207946777,0.0,20.92369434095564,3.1808784762120226
479,ddpg_lognormal,ddpg,lognormal,3,-100.91559174524363,10.512550838463666,100.91559174524363,2.872455596923828,1.8265563249588013,0.4476473927497864,0.3860783278942108,8.881784197001252e-16,-114.89703743146679,114.89703743146679,1.9984014443252818e-15,-362.94464111328125,3.6107177734375,0.0,21.365803186382568,3.276189929107204
480,ddpg_lognormal,ddpg,lognormal,3,-102.98588706130414,8.115892320470198,102.98588706130414,3.3060684204101562,1.3677122592926025,0.4478479027748108,0.3859192132949829,8.881784197001252e-16,-99.37181247122015,99.37181247122015,1.1102230246251565e-15,-356.6205139160156,3.4745371341705322,0.0,21.600702951351803,3.256360882782333
481,ddpg_lognormal,ddpg,lognormal,3,-104.7268653111359,22.82234949467746,104.7268653111359,4.067584991455078,1.5739914178848267,0.4480867087841034,0.38578590750694275,4.884981308350689e-15,-102.8890900462743,102.8890900462743,8.881784197001252e-16,-393.7176513671875,3.4780478477478027,0.0,21.995602127341996,3.3616446307971186
482,ddpg_lognormal,ddpg,lognormal,3,-104.42200074052823,11.240629725319026,104.42200074052823,2.6549012660980225,1.8282020092010498,0.44831719994544983,0.3857290744781494,1.3322676295501878e-15,-101.39636395642827,101.39636395642827,1.1102230246251565e-15,-372.1261291503906,3.529664993286133,0.0,22.24900757485912,3.43784396063226
483,ddpg_lognormal,ddpg,lognormal,3,-102.73512184151807,10.021948415873094,102.73512184151807,2.9787256717681885,1.8007354736328125,0.44870564341545105,0.38580185174942017,8.881784197001252e-16,-100.16992432388183,100.16992432388183,8.881784197001252e-16,-368.494384765625,3.557577133178711,0.0,21.914044476690748,3.41652471214045
484,ddpg_lognormal,ddpg,lognormal,3,-106.08880406406352,16.786989695551775,106.08880406406352,4.024005889892578,2.3763277530670166,0.44895264506340027,0.3858916759490967,2.220446049250313e-15,-106.00052711925755,106.00052711925755,2.220446049250313e-15,-462.6391906738281,4.131549835205078,0.0,21.536749602073716,3.353276737084213
485,ddpg_lognormal,ddpg,lognormal,3,-101.88109567741185,9.623805914273323,101.88109567741185,3.7439396381378174,1.8213422298431396,0.4494009017944336,0.3859107494354248,1.3322676295501878e-15,-103.22330581750688,103.22330581750688,1.1102230246251565e-15,-399.8424987792969,3.9201810359954834,0.0,21.380752267227287,3.2777029642935043
486,ddpg_lognormal,ddpg,lognormal,3,-103.07850446621548,9.444537412422001,103.07850446621548,3.025157928466797,1.7506167888641357,0.4496268928050995,0.38582977652549744,2.220446049250313e-15,-105.07136367190714,105.07136367190714,1.7763568394002505e-15,-361.9468994140625,3.5319581031799316,0.0,21.448681528014795,3.373384719947353
487,ddpg_lognormal,ddpg,lognormal,3,-101.93111151745575,7.470367366439173,101.93111151745575,2.4395129680633545,1.675978422164917,0.4497193992137909,0.3856889307498932,8.881784197001252e-16,-105.44722841962462,105.44722841962462,1.7763568394002505e-15,-335.6485595703125,3.3021750450134277,0.0,21.299920398564566,3.4363152196830407
488,ddpg_lognormal,ddpg,lognormal,3,-99.42533338831484,13.426494937110382,99.42533338831484,3.3124570846557617,1.4444169998168945,0.4498947262763977,0.38558050990104675,1.5543122344752192e-15,-103.4956669300743,103.4956669300743,2.6645352591003757e-15,-351.1795654296875,3.515125036239624,0.0,21.174784441434202,3.293651858255977
489,ddpg_lognormal,ddpg,lognormal,3,-104.3848659451562,10.366387713795179,104.3848659451562,2.5717248916625977,1.8332463502883911,0.4498801529407501,0.38553714752197266,1.3322676295501878e-15,-106.76744432845723,106.76744432845723,1.7763568394002505e-15,-357.89666748046875,3.43411922454834,0.0,20.928272612392902,3.2969222235426834
490,ddpg_lognormal,ddpg,lognormal,3,-99.040389151624,8.942517141755792,99.040389151624,3.16228985786438,1.7142882347106934,0.4497227072715759,0.38557320833206177,1.3322676295501878e-15,-104.91856624401322,104.91856624401322,1.3322676295501878e-15,-359.98651123046875,3.62036395072937,0.0,20.50349832290695,3.249601438818943
491,ddpg_lognormal,ddpg,lognormal,3,-102.76109928374962,9.247669981670102,102.76109928374962,2.9764556884765625,2.1626358032226562,0.4496760964393616,0.3857552111148834,2.4424906541753444e-15,-104.4007895575034,104.4007895575034,1.7763568394002505e-15,-390.8797607421875,3.8003530502319336,0.0,20.356371475117548,3.135018906567157
492,ddpg_lognormal,ddpg,lognormal,3,-101.94993935883632,8.352168965870797,101.94993935883632,2.777076244354248,2.322338342666626,0.44971588253974915,0.3858139216899872,8.881784197001252e-16,-103.08154101258661,103.08154101258661,8.881784197001252e-16,-391.59466552734375,3.833209991455078,0.0,20.359173688860167,3.110382852111278
493,ddpg_lognormal,ddpg,lognormal,3,-101.32177057505422,12.525887063327996,101.32177057505422,3.8416905403137207,1.6401758193969727,0.44986841082572937,0.3857889771461487,1.1102230246251565e-15,-105.67676789567378,105.67676789567378,8.881784197001252e-16,-383.9175109863281,3.737330436706543,0.0,20.187111228349664,3.2875220557519547
494,ddpg_lognormal,ddpg,lognormal,3,-103.66919661515293,8.006118046580951,103.66919661515293,2.553438663482666,1.8777514696121216,0.4499163031578064,0.38569334149360657,8.881784197001252e-16,-107.93906303196448,107.93906303196448,3.552713678800501e-15,-363.94830322265625,3.490802764892578,0.0,19.655273379669303,3.1994117339629504
